productCode,casNum,compound,smiles,flashPoint,img,sds
AKP632,865-47-4,POTASSIUM t-BUTOXIDE,CC(C)(C)[O-].[K+],14,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKP632.gif,https://s3.amazonaws.com/gelest/sds/AKP632_GHS+US_English+US.pdf
AKP640,917-58-8,POTASSIUM ETHOXIDE,[O-]CC.[K+],50,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKP640.gif,https://s3.amazonaws.com/gelest/sds/AKP640_GHS+US_English+US.pdf
AKP641,917-58-8,POTASSIUM ETHOXIDE,[O-]CC.[K+],15,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKP641.gif,https://s3.amazonaws.com/gelest/sds/AKP641_GHS+US_English+US.pdf
AKP643,6831-82-9,POTASSIUM ISOPROPOXIDE,CC([O-])C.[K+],12,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKP643.gif,https://s3.amazonaws.com/gelest/sds/AKP643_GHS+US_English+US.pdf
AKP645,865-33-8,POTASSIUM METHOXIDE,C[O-].[K+],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKP645.gif,https://s3.amazonaws.com/gelest/sds/AKP645_GHS+US_English+US.pdf
AKP646,865-33-8,POTASSIUM METHOXIDE,C[O-].[K+],11,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKP646.gif,https://s3.amazonaws.com/gelest/sds/AKP646_GHS+US_English+US.pdf
AKS704,144-34-3,SELENIUM DIMETHYLDITHIOCARBAMATE,CN(C([S-])=S)C.[Se+2].CN(C([S-])=S)C,-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS704.gif,https://s3.amazonaws.com/gelest/sds/AKS704_GHS+US_English+US.pdf
AKS720,1470-61-7,SILVER DIETHYLDITHIOCARBAMATE,C(C)N(C([S-])=S)CC.[Ag+],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS720.gif,https://s3.amazonaws.com/gelest/sds/AKS720_GHS+US_English+US.pdf
AKS726,22722-98-1,SODIUM ALUMINUM HYDRIDE BIS(METHOXYETHOXIDE),COC([O-])C.COC([O-])C.[AlH4-].[Na+],4,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS726.gif,https://s3.amazonaws.com/gelest/sds/AKS726_GHS+US_English+US.pdf
AKS728,2372-45-4,SODIUM n-BUTOXIDE,[O-]CCCC.[Na+],35,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS728.gif,https://s3.amazonaws.com/gelest/sds/AKS728_GHS+US_English+US.pdf
AKS730,865-48-5,SODIUM t-BUTOXIDE,CC(C)(C)[O-].[Na+],2,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS730.gif,https://s3.amazonaws.com/gelest/sds/AKS730_GHS+US_English+US.pdf
